날짜,SPX Index,SPXT Index,VOO US Equity,KBPMGO10 Index,148070 KS Equity
2001-03-26,1511180,2108930,#N/A N/A,103.8186,#N/A N/A
2001-03-27,1549820,2162870,#N/A N/A,104.0027,#N/A N/A
2001-03-28,1500430,2094180,#N/A N/A,103.4032,#N/A N/A
2001-03-29,1517590,2118190,#N/A N/A,102.4726,#N/A N/A
2001-03-30,1544520,2155770,#N/A N/A,101.4792,#N/A N/A
2001-04-02,1546350,2158330,#N/A N/A,100.3434,#N/A N/A
2001-04-03,1486530,2074830,#N/A N/A,100.935,#N/A N/A
2001-04-04,1509250,2106950,#N/A N/A,100.3472,#N/A N/A
2001-04-05,1553870,2169270,#N/A N/A,100.3682,#N/A N/A
2001-04-06,1515030,2115550,#N/A N/A,101.3122,#N/A N/A
2001-04-09,1523230,2127010,#N/A N/A,101.684,#N/A N/A
2001-04-10,1557450,2175040,#N/A N/A,102.2965,#N/A N/A
2001-04-11,1544800,2157400,#N/A N/A,102.3875,#N/A N/A
2001-04-12,1558080,2175950,#N/A N/A,102.0209,#N/A N/A
2001-04-13,1558080,2175950,#N/A N/A,101.428,#N/A N/A
2001-04-16,1568380,2190350,#N/A N/A,100.9495,#N/A N/A
2001-04-17,1578550,2204550,#N/A N/A,101.0566,#N/A N/A
2001-04-18,1626140,2271130,#N/A N/A,100.8952,#N/A N/A
2001-04-19,1627930,2273650,#N/A N/A,100.9131,#N/A N/A
2001-04-20,1632030,2279390,#N/A N/A,100.7201,#N/A N/A
2001-04-23,1608200,2246100,#N/A N/A,100.5604,#N/A N/A
2001-04-24,1577970,2203900,#N/A N/A,100.2231,#N/A N/A
2001-04-25,1607210,2244750,#N/A N/A,99.7197,#N/A N/A
2001-04-26,1625990,2271180,#N/A N/A,99.0785,#N/A N/A
2001-04-27,1662170,2321800,#N/A N/A,99.4516,#N/A N/A
2001-04-30,1647410,2301300,#N/A N/A,99.9986,#N/A N/A
2001-05-01,1667900,2329930,#N/A N/A,100.0195,#N/A N/A
2001-05-02,1650190,2305400,#N/A N/A,101.076,#N/A N/A
2001-05-03,1616910,2259170,#N/A N/A,101.4123,#N/A N/A
2001-05-04,1634180,2283370,#N/A N/A,101.8029,#N/A N/A
2001-05-07,1638330,2289230,#N/A N/A,101.1987,#N/A N/A
2001-05-08,1643470,2296600,#N/A N/A,101.4836,#N/A N/A
2001-05-09,1634710,2284640,#N/A N/A,101.8709,#N/A N/A
2001-05-10,1638640,2290450,#N/A N/A,101.9311,#N/A N/A
2001-05-11,1615630,2258510,#N/A N/A,101.8426,#N/A N/A
2001-05-14,1620470,2265450,#N/A N/A,101.4593,#N/A N/A
2001-05-15,1629270,2277760,#N/A N/A,101.2839,#N/A N/A
2001-05-16,1682050,2351910,#N/A N/A,101.0714,#N/A N/A
2001-05-17,1677610,2345730,#N/A N/A,101.0573,#N/A N/A
2001-05-18,1682520,2353040,#N/A N/A,101.275,#N/A N/A
2001-05-21,1709300,2390500,#N/A N/A,101.679,#N/A N/A
2001-05-22,1700880,2378730,#N/A N/A,101.8079,#N/A N/A
2001-05-23,1658360,2319350,#N/A N/A,101.8997,#N/A N/A
2001-05-24,1661720,2324110,#N/A N/A,102.4568,#N/A N/A
2001-05-25,1647330,2303980,#N/A N/A,102.6045,#N/A N/A
2001-05-28,1647330,2303980,#N/A N/A,103.3468,#N/A N/A
2001-05-29,1635000,2286870,#N/A N/A,103.5059,#N/A N/A
2001-05-30,1608780,2250740,#N/A N/A,104.0441,#N/A N/A
2001-05-31,1607450,2249070,#N/A N/A,104.1838,#N/A N/A
2001-06-01,1618450,2264460,#N/A N/A,104.2782,#N/A N/A
2001-06-04,1627730,2277490,#N/A N/A,104.4463,#N/A N/A
2001-06-05,1651310,2310510,#N/A N/A,103.9278,#N/A N/A
2001-06-06,1632620,2284650,#N/A N/A,103.9485,#N/A N/A
2001-06-07,1641530,2297180,#N/A N/A,103.9692,#N/A N/A
2001-06-08,1625470,2274720,#N/A N/A,104.7369,#N/A N/A
2001-06-11,1615650,2260990,#N/A N/A,104.7187,#N/A N/A
2001-06-12,1620050,2267150,#N/A N/A,104.5739,#N/A N/A
2001-06-13,1604150,2245420,#N/A N/A,104.6308,#N/A N/A
2001-06-14,1576070,2206160,#N/A N/A,105.0978,#N/A N/A
2001-06-15,1568950,2196210,#N/A N/A,105.0678,#N/A N/A
2001-06-18,1561290,2185530,#N/A N/A,103.9529,#N/A N/A
2001-06-19,1581200,2213420,#N/A N/A,103.9267,#N/A N/A
2001-06-20,1585190,2219090,#N/A N/A,104.412,#N/A N/A
2001-06-21,1610630,2254750,#N/A N/A,105.8774,#N/A N/A
2001-06-22,1596630,2235160,#N/A N/A,106.4544,#N/A N/A
2001-06-25,1586620,2221140,#N/A N/A,106.7437,#N/A N/A
2001-06-26,1581180,2213530,#N/A N/A,106.6515,#N/A N/A
2001-06-27,1571360,2200060,#N/A N/A,106.9239,#N/A N/A
2001-06-28,1597740,2237010,#N/A N/A,107.7484,#N/A N/A
2001-06-29,1592360,2229470,#N/A N/A,107.9569,#N/A N/A
2001-07-02,1607720,2250990,#N/A N/A,107.6966,#N/A N/A
2001-07-03,1595530,2234280,#N/A N/A,107.2687,#N/A N/A
2001-07-04,1595530,2234280,#N/A N/A,107.3063,#N/A N/A
2001-07-05,1579530,2212300,#N/A N/A,107.6669,#N/A N/A
2001-07-06,1540030,2157430,#N/A N/A,107.5519,#N/A N/A
2001-07-09,1553020,2175670,#N/A N/A,107.7912,#N/A N/A
2001-07-10,1534790,2150240,#N/A N/A,107.8115,#N/A N/A
2001-07-11,1541910,2160350,#N/A N/A,108.0856,#N/A N/A
2001-07-12,1566350,2194630,#N/A N/A,108.1698,#N/A N/A
2001-07-13,1583420,2218560,#N/A N/A,108.029,#N/A N/A
2001-07-16,1575570,2207560,#N/A N/A,107.956,#N/A N/A
2001-07-17,1592130,2230760,#N/A N/A,107.9764,#N/A N/A
2001-07-18,1578500,2211830,#N/A N/A,108.2479,#N/A N/A
2001-07-19,1584690,2220510,#N/A N/A,108.9451,#N/A N/A
2001-07-20,1574710,2206520,#N/A N/A,108.8044,#N/A N/A
2001-07-23,1560250,2186260,#N/A N/A,108.7646,#N/A N/A
2001-07-24,1533100,2148240,#N/A N/A,108.8694,#N/A N/A
2001-07-25,1552990,2176110,#N/A N/A,108.9845,#N/A N/A
2001-07-26,1558400,2183720,#N/A N/A,108.9398,#N/A N/A
2001-07-27,1562140,2189120,#N/A N/A,108.7196,#N/A N/A
2001-07-30,1565880,2194440,#N/A N/A,108.67,#N/A N/A
2001-07-31,1574600,2206680,#N/A N/A,108.6611,#N/A N/A
2001-08-01,1570980,2201880,#N/A N/A,109.023,#N/A N/A
2001-08-02,1567440,2197150,#N/A N/A,109.1726,#N/A N/A
2001-08-03,1552790,2176900,#N/A N/A,109.4495,#N/A N/A
2001-08-06,1547420,2169430,#N/A N/A,109.4976,#N/A N/A
2001-08-07,1547650,2169850,#N/A N/A,109.5658,#N/A N/A
2001-08-08,1514920,2124260,#N/A N/A,109.8844,#N/A N/A
2001-08-09,1521300,2133620,#N/A N/A,111.3313,#N/A N/A
2001-08-10,1534120,2151610,#N/A N/A,113.005,#N/A N/A
2001-08-13,1527230,2142170,#N/A N/A,113.8939,#N/A N/A
2001-08-14,1523760,2137360,#N/A N/A,114.2651,#N/A N/A
2001-08-15,1503740,2109690,#N/A N/A,114.2841,#N/A N/A
2001-08-16,1509040,2117190,#N/A N/A,114.0757,#N/A N/A
2001-08-17,1494290,2096620,#N/A N/A,114.9127,#N/A N/A
2001-08-20,1504090,2110370,#N/A N/A,115.5118,#N/A N/A
2001-08-21,1484760,2083260,#N/A N/A,115.2835,#N/A N/A
2001-08-22,1496260,2099550,#N/A N/A,115.5333,#N/A N/A
2001-08-23,1486890,2086440,#N/A N/A,114.8911,#N/A N/A
2001-08-24,1518490,2130800,#N/A N/A,114.7245,#N/A N/A
2001-08-27,1508210,2116390,#N/A N/A,113.8635,#N/A N/A
2001-08-28,1487890,2087910,#N/A N/A,113.8272,#N/A N/A
2001-08-29,1468490,2061000,#N/A N/A,114.3135,#N/A N/A
2001-08-30,1443460,2026130,#N/A N/A,113.5484,#N/A N/A
2001-08-31,1450420,2035920,#N/A N/A,113.1969,#N/A N/A
2001-09-03,1450420,2035920,#N/A N/A,114.1709,#N/A N/A
2001-09-04,1445060,2028420,#N/A N/A,114.3212,#N/A N/A
2001-09-05,1448060,2033030,#N/A N/A,113.6919,#N/A N/A
2001-09-06,1423940,1999240,#N/A N/A,113.3224,#N/A N/A
2001-09-07,1395230,1958950,#N/A N/A,113.1981,#N/A N/A
2001-09-10,1405550,1973470,#N/A N/A,113.1048,#N/A N/A
2001-09-11,1405550,1968860,#N/A N/A,112.9583,#N/A N/A
2001-09-12,1405550,1970400,#N/A N/A,114.0915,#N/A N/A
2001-09-13,1405550,1982670,#N/A N/A,114.6402,#N/A N/A
2001-09-14,1405550,1990340,#N/A N/A,114.8614,#N/A N/A
2001-09-17,1348840,1894510,#N/A N/A,113.0832,#N/A N/A
2001-09-18,1339460,1881350,#N/A N/A,113.4991,#N/A N/A
2001-09-19,1310970,1841430,#N/A N/A,114.6662,#N/A N/A
2001-09-20,1270550,1784670,#N/A N/A,114.4494,#N/A N/A
2001-09-21,1251680,1758170,#N/A N/A,113.9268,#N/A N/A
2001-09-24,1309000,1838690,#N/A N/A,114.0509,#N/A N/A
2001-09-25,1321520,1856300,#N/A N/A,114.4624,#N/A N/A
2001-09-26,1306630,1835980,#N/A N/A,114.6673,#N/A N/A
2001-09-27,1324400,1860970,#N/A N/A,115.2997,#N/A N/A
2001-09-28,1355620,1904860,#N/A N/A,115.9763,#N/A N/A
2001-10-01,1352500,1900490,#N/A N/A,116.0335,#N/A N/A
2001-10-02,1385130,1946330,#N/A N/A,116.0525,#N/A N/A
2001-10-03,1407370,1977980,#N/A N/A,116.0715,#N/A N/A
2001-10-04,1398540,1965580,#N/A N/A,116.1126,#N/A N/A
2001-10-05,1408330,1979780,#N/A N/A,115.8277,#N/A N/A
2001-10-08,1394980,1961020,#N/A N/A,115.3208,#N/A N/A
2001-10-09,1381700,1942460,#N/A N/A,115.4992,#N/A N/A
2001-10-10,1414800,1989080,#N/A N/A,114.7934,#N/A N/A
2001-10-11,1433900,2016060,#N/A N/A,113.0708,#N/A N/A
2001-10-12,1415320,1989950,#N/A N/A,112.3228,#N/A N/A
2001-10-15,1413700,1987670,#N/A N/A,113.2298,#N/A N/A
2001-10-16,1422120,1999500,#N/A N/A,112.6765,#N/A N/A
2001-10-17,1397520,1965060,#N/A N/A,112.456,#N/A N/A
2001-10-18,1386520,1949640,#N/A N/A,112.223,#N/A N/A
2001-10-19,1394990,1961540,#N/A N/A,112.7895,#N/A N/A
2001-10-22,1417410,1993080,#N/A N/A,113.2483,#N/A N/A
2001-10-23,1415640,1990580,#N/A N/A,112.6795,#N/A N/A
2001-10-24,1403710,1973820,#N/A N/A,111.971,#N/A N/A
2001-10-25,1420800,1997870,#N/A N/A,111.1211,#N/A N/A
2001-10-26,1429920,2010690,#N/A N/A,110.7644,#N/A N/A
2001-10-29,1390930,1956040,#N/A N/A,110.9142,#N/A N/A
2001-10-30,1371900,1929370,#N/A N/A,110.7995,#N/A N/A
2001-10-31,1367650,1923600,#N/A N/A,110.9158,#N/A N/A
2001-11-01,1394150,1961100,#N/A N/A,111.3249,#N/A N/A
2001-11-02,1401560,1971570,#N/A N/A,111.6053,#N/A N/A
2001-11-05,1430380,2012160,#N/A N/A,111.8,#N/A N/A
2001-11-06,1441200,2027380,#N/A N/A,112.4978,#N/A N/A
2001-11-07,1436030,2020790,#N/A N/A,112.6753,#N/A N/A
2001-11-08,1432300,2015640,#N/A N/A,112.7764,#N/A N/A
2001-11-09,1431760,2014910,#N/A N/A,112.6822,#N/A N/A
2001-11-12,1436830,2022050,#N/A N/A,112.6659,#N/A N/A
2001-11-13,1461450,2057000,#N/A N/A,112.6694,#N/A N/A
2001-11-14,1459610,2054890,#N/A N/A,111.1655,#N/A N/A
2001-11-15,1459780,2055140,#N/A N/A,109.9024,#N/A N/A
2001-11-16,1455190,2048850,#N/A N/A,109.973,#N/A N/A
2001-11-19,1472210,2072830,#N/A N/A,109.4055,#N/A N/A
2001-11-20,1460320,2056180,#N/A N/A,109.9718,#N/A N/A
2001-11-21,1449710,2041300,#N/A N/A,109.4074,#N/A N/A
2001-11-22,1449710,2041300,#N/A N/A,108.5678,#N/A N/A
2001-11-23,1466340,2064740,#N/A N/A,108.8987,#N/A N/A
2001-11-26,1461240,2057570,#N/A N/A,109.2138,#N/A N/A
2001-11-27,1446650,2037040,#N/A N/A,109.542,#N/A N/A
2001-11-28,1432660,2017710,#N/A N/A,110.5995,#N/A N/A
2001-11-29,1443210,2032780,#N/A N/A,110.5682,#N/A N/A
2001-11-30,1444820,2035040,#N/A N/A,110.9085,#N/A N/A
2001-12-03,1437800,2025160,#N/A N/A,111.685,#N/A N/A
2001-12-04,1455040,2049440,#N/A N/A,111.1893,#N/A N/A
2001-12-05,1479730,2084920,#N/A N/A,110.7574,#N/A N/A
2001-12-06,1481520,2087510,#N/A N/A,109.0747,#N/A N/A
2001-12-07,1469900,2071130,#N/A N/A,108.9551,#N/A N/A
2001-12-10,1454300,2049190,#N/A N/A,108.8645,#N/A N/A
2001-12-11,1447440,2039520,#N/A N/A,109.4173,#N/A N/A
2001-12-12,1443400,2034150,#N/A N/A,109.4358,#N/A N/A
2001-12-13,1416580,1996420,#N/A N/A,109.8944,#N/A N/A
2001-12-14,1438570,2027420,#N/A N/A,110.5117,#N/A N/A
2001-12-17,1460490,2058370,#N/A N/A,110.5738,#N/A N/A
2001-12-18,1473800,2077170,#N/A N/A,110.9752,#N/A N/A
2001-12-19,1480060,2086090,#N/A N/A,110.7746,#N/A N/A
2001-12-20,1476780,2081760,#N/A N/A,110.4299,#N/A N/A
2001-12-21,1491220,2102150,#N/A N/A,110.4507,#N/A N/A
2001-12-24,1498520,2112450,#N/A N/A,110.5133,#N/A N/A
2001-12-25,1498520,2112450,#N/A N/A,110.5342,#N/A N/A
2001-12-26,1514640,2135180,#N/A N/A,110.8558,#N/A N/A
2001-12-27,1530300,2157910,#N/A N/A,110.7485,#N/A N/A
2001-12-28,1536030,2166050,#N/A N/A,110.4717,#N/A N/A
2001-12-31,1508010,2126530,#N/A N/A,110.5344,#N/A N/A
2002-01-01,1508010,2126530,#N/A N/A,110.5553,#N/A N/A
2002-01-02,1516660,2139040,#N/A N/A,109.6898,#N/A N/A
2002-01-03,1525920,2152140,#N/A N/A,109.8508,#N/A N/A
2002-01-04,1527190,2153930,#N/A N/A,110.0411,#N/A N/A
2002-01-07,1516100,2138300,#N/A N/A,110.4483,#N/A N/A
2002-01-08,1518790,2142650,#N/A N/A,110.2627,#N/A N/A
2002-01-09,1512660,2134090,#N/A N/A,110.2064,#N/A N/A
2002-01-10,1517970,2141630,#N/A N/A,110.2274,#N/A N/A
2002-01-11,1501300,2118220,#N/A N/A,110.7255,#N/A N/A
2002-01-14,1493870,2107740,#N/A N/A,110.4025,#N/A N/A
2002-01-15,1508380,2128210,#N/A N/A,110.6419,#N/A N/A
2002-01-16,1482190,2091420,#N/A N/A,110.7404,#N/A N/A
2002-01-17,1498200,2114030,#N/A N/A,110.6861,#N/A N/A
2002-01-18,1485580,2096250,#N/A N/A,110.7078,#N/A N/A
2002-01-21,1485580,2096250,#N/A N/A,110.6199,#N/A N/A
2002-01-22,1490360,2102980,#N/A N/A,110.1828,#N/A N/A
2002-01-23,1501050,2118080,#N/A N/A,110.1267,#N/A N/A
2002-01-24,1506330,2125540,#N/A N/A,109.8939,#N/A N/A
2002-01-25,1504430,2122860,#N/A N/A,110.1354,#N/A N/A
2002-01-28,1492810,2106500,#N/A N/A,110.1114,#N/A N/A
2002-01-29,1443490,2037070,#N/A N/A,110.2126,#N/A N/A
2002-01-30,1459330,2059700,#N/A N/A,110.473,#N/A N/A
2002-01-31,1482260,2092310,#N/A N/A,110.5725,#N/A N/A
2002-02-01,1476250,2083830,#N/A N/A,110.8938,#N/A N/A
2002-02-04,1436450,2027670,#N/A N/A,110.9558,#N/A N/A
2002-02-05,1436100,2027240,#N/A N/A,111.2019,#N/A N/A
2002-02-06,1421560,2006930,#N/A N/A,111.4202,#N/A N/A
2002-02-07,1423670,2010300,#N/A N/A,111.6401,#N/A N/A
2002-02-08,1441530,2035540,#N/A N/A,111.504,#N/A N/A
2002-02-11,1470530,2076610,#N/A N/A,111.5678,#N/A N/A
2002-02-12,1459130,2060500,#N/A N/A,111.5891,#N/A N/A
2002-02-13,1470280,2076950,#N/A N/A,111.6104,#N/A N/A
2002-02-14,1469840,2076500,#N/A N/A,111.2983,#N/A N/A
2002-02-15,1448140,2045910,#N/A N/A,111.3237,#N/A N/A
2002-02-18,1448140,2045910,#N/A N/A,111.3879,#N/A N/A
2002-02-19,1429460,2019600,#N/A N/A,111.8326,#N/A N/A
2002-02-20,1448240,2046250,#N/A N/A,111.8539,#N/A N/A
2002-02-21,1426310,2015330,#N/A N/A,112.103,#N/A N/A
2002-02-22,1440820,2035840,#N/A N/A,112.1244,#N/A N/A
2002-02-25,1465290,2070400,#N/A N/A,112.3353,#N/A N/A
2002-02-26,1470480,2077930,#N/A N/A,112.5566,#N/A N/A
2002-02-27,1471160,2079720,#N/A N/A,112.5784,#N/A N/A
2002-02-28,1458670,2062120,#N/A N/A,113.2968,#N/A N/A
2002-03-01,1491690,2108830,#N/A N/A,113.3179,#N/A N/A
2002-03-04,1527570,2159610,#N/A N/A,112.9275,#N/A N/A
2002-03-05,1504300,2126730,#N/A N/A,112.9488,#N/A N/A
2002-03-06,1528460,2161300,#N/A N/A,112.5301,#N/A N/A
2002-03-07,1522160,2152470,#N/A N/A,112.5515,#N/A N/A
2002-03-08,1527570,2160130,#N/A N/A,111.6684,#N/A N/A
2002-03-11,1538310,2175320,#N/A N/A,111.562,#N/A N/A
2002-03-12,1530990,2165020,#N/A N/A,111.5836,#N/A N/A
2002-03-13,1518200,2147500,#N/A N/A,111.1003,#N/A N/A
2002-03-14,1523450,2154960,#N/A N/A,111.1221,#N/A N/A
2002-03-15,1537580,2174950,#N/A N/A,110.3983,#N/A N/A
2002-03-18,1544940,2185390,#N/A N/A,110.1137,#N/A N/A
2002-03-19,1547700,2189320,#N/A N/A,109.7014,#N/A N/A
2002-03-20,1521020,2151660,#N/A N/A,109.8752,#N/A N/A
2002-03-21,1529480,2163690,#N/A N/A,109.9757,#N/A N/A
2002-03-22,1520870,2151520,#N/A N/A,110.0738,#N/A N/A
2002-03-25,1501420,2124010,#N/A N/A,110.3479,#N/A N/A
2002-03-26,1507710,2133200,#N/A N/A,110.0863,#N/A N/A
2002-03-27,1516000,2144960,#N/A N/A,110.2622,#N/A N/A
2002-03-28,1519710,2150230,#N/A N/A,110.6893,#N/A N/A
2002-03-29,1519710,2150230,#N/A N/A,110.7114,#N/A N/A
2002-04-01,1520320,2151070,#N/A N/A,110.4393,#N/A N/A
2002-04-02,1510190,2136750,#N/A N/A,110.1689,#N/A N/A
2002-04-03,1490030,2108600,#N/A N/A,110.1911,#N/A N/A
2002-04-04,1498030,2119970,#N/A N/A,110.1494,#N/A N/A
2002-04-05,1488180,2106050,#N/A N/A,110.1717,#N/A N/A
2002-04-08,1488980,2107700,#N/A N/A,110.2385,#N/A N/A
2002-04-09,1480640,2096000,#N/A N/A,110.2039,#N/A N/A
2002-04-10,1496960,2119200,#N/A N/A,110.4429,#N/A N/A
2002-04-11,1462390,2070340,#N/A N/A,110.4652,#N/A N/A
2002-04-12,1477090,2091160,#N/A N/A,110.7154,#N/A N/A
2002-04-15,1458120,2064320,#N/A N/A,110.8579,#N/A N/A
2002-04-16,1492270,2112660,#N/A N/A,110.7281,#N/A N/A
2002-04-17,1479320,2094460,#N/A N/A,110.7504,#N/A N/A
2002-04-18,1470980,2082680,#N/A N/A,110.925,#N/A N/A
2002-04-19,1472280,2084530,#N/A N/A,111.0263,#N/A N/A
2002-04-22,1446270,2047700,#N/A N/A,111.0607,#N/A N/A
2002-04-23,1432680,2028460,#N/A N/A,111.1058,#N/A N/A
2002-04-24,1423270,2015160,#N/A N/A,111.2046,#N/A N/A
2002-04-25,1411290,1998200,#N/A N/A,111.2264,#N/A N/A
2002-04-26,1391250,1970020,#N/A N/A,111.3917,#N/A N/A
2002-04-29,1377100,1950060,#N/A N/A,111.6164,#N/A N/A
2002-04-30,1391920,1971070,#N/A N/A,111.699,#N/A N/A
2002-05-01,1404250,1988700,#N/A N/A,111.7207,#N/A N/A
2002-05-02,1393660,1973960,#N/A N/A,111.8989,#N/A N/A
2002-05-03,1372910,1944640,#N/A N/A,111.99,#N/A N/A
2002-05-06,1343410,1902880,#N/A N/A,112.0869,#N/A N/A
2002-05-07,1346490,1907270,#N/A N/A,112.1086,#N/A N/A
2002-05-08,1394160,1975060,#N/A N/A,112.2415,#N/A N/A
2002-05-09,1370660,1942150,#N/A N/A,112.1848,#N/A N/A
2002-05-10,1345630,1906710,#N/A N/A,112.6043,#N/A N/A
2002-05-13,1368560,1939440,#N/A N/A,112.9979,#N/A N/A
2002-05-14,1398260,1981590,#N/A N/A,113.0315,#N/A N/A
2002-05-15,1388380,1968220,#N/A N/A,112.9687,#N/A N/A
2002-05-16,1394200,1976520,#N/A N/A,113.0426,#N/A N/A
2002-05-17,1390990,1972450,#N/A N/A,113.0643,#N/A N/A
2002-05-20,1363320,1933220,#N/A N/A,113.1302,#N/A N/A
2002-05-21,1344020,1905880,#N/A N/A,113.281,#N/A N/A
2002-05-22,1354590,1920990,#N/A N/A,113.2238,#N/A N/A
2002-05-23,1368610,1940880,#N/A N/A,113.6569,#N/A N/A
2002-05-24,1347190,1910520,#N/A N/A,113.6786,#N/A N/A
2002-05-27,1347190,1910520,#N/A N/A,113.7435,#N/A N/A
2002-05-28,1319010,1870580,#N/A N/A,113.7652,#N/A N/A
2002-05-29,1307140,1853990,#N/A N/A,113.924,#N/A N/A
2002-05-30,1296700,1839410,#N/A N/A,114.5292,#N/A N/A
2002-05-31,1295830,1838170,#N/A N/A,114.6447,#N/A N/A
2002-06-03,1274830,1808420,#N/A N/A,114.7096,#N/A N/A
2002-06-04,1259340,1786450,#N/A N/A,115.0401,#N/A N/A
2002-06-05,1285080,1823610,#N/A N/A,115.059,#N/A N/A
2002-06-06,1260760,1789190,#N/A N/A,115.0805,#N/A N/A
2002-06-07,1261290,1789950,#N/A N/A,115.2662,#N/A N/A
2002-06-10,1260070,1788250,#N/A N/A,115.3288,#N/A N/A
2002-06-11,1232080,1748540,#N/A N/A,115.2843,#N/A N/A
2002-06-12,1256960,1784130,#N/A N/A,115.3065,#N/A N/A
2002-06-13,1235200,1753290,#N/A N/A,115.328,#N/A N/A
2002-06-14,1234870,1752840,#N/A N/A,115.3519,#N/A N/A
2002-06-17,1273450,1807660,#N/A N/A,115.8702,#N/A N/A
2002-06-18,1274120,1808660,#N/A N/A,116.0528,#N/A N/A
2002-06-19,1254890,1781450,#N/A N/A,116.3802,#N/A N/A
2002-06-20,1227670,1742830,#N/A N/A,116.5424,#N/A N/A
2002-06-21,1206250,1712430,#N/A N/A,116.7663,#N/A N/A
2002-06-24,1204760,1710330,#N/A N/A,117.0369,#N/A N/A
2002-06-25,1184690,1681830,#N/A N/A,117.5381,#N/A N/A
2002-06-26,1166770,1657270,#N/A N/A,118.9616,#N/A N/A
2002-06-27,1193220,1694860,#N/A N/A,118.7514,#N/A N/A
2002-06-28,1189260,1689240,#N/A N/A,118.6975,#N/A N/A
2002-07-01,1164800,1654490,#N/A N/A,118.7607,#N/A N/A
2002-07-02,1145760,1627800,#N/A N/A,119.0759,#N/A N/A
2002-07-03,1147170,1629860,#N/A N/A,119.0969,#N/A N/A
2002-07-04,1147170,1629860,#N/A N/A,118.6385,#N/A N/A
2002-07-05,1184360,1682720,#N/A N/A,117.6274,#N/A N/A
2002-07-08,1164020,1654260,#N/A N/A,118.0242,#N/A N/A
2002-07-09,1126530,1601110,#N/A N/A,117.736,#N/A N/A
2002-07-10,1083850,1540520,#N/A N/A,118.0037,#N/A N/A
2002-07-11,1091980,1552160,#N/A N/A,118.5709,#N/A N/A
2002-07-12,1083100,1539530,#N/A N/A,117.9848,#N/A N/A
2002-07-15,1077190,1531140,#N/A N/A,118.2412,#N/A N/A
2002-07-16,1053780,1497880,#N/A N/A,118.0461,#N/A N/A
2002-07-17,1061430,1508870,#N/A N/A,118.0676,#N/A N/A
2002-07-18,1034510,1470640,#N/A N/A,118.0753,#N/A N/A
2002-07-19,990609.5465,1408230,#N/A N/A,118.5975,#N/A N/A
2002-07-22,953074.5788,1354870,#N/A N/A,120.2042,#N/A N/A
2002-07-23,935817.7663,1330340,#N/A N/A,119.4343,#N/A N/A
2002-07-24,987222.4077,1403440,#N/A N/A,119.8673,#N/A N/A
2002-07-25,970777.4245,1380070,#N/A N/A,120.1939,#N/A N/A
2002-07-26,1018710,1448220,#N/A N/A,120.6495,#N/A N/A
2002-07-29,1080100,1535640,#N/A N/A,120.8187,#N/A N/A
2002-07-30,1076570,1530720,#N/A N/A,120.2591,#N/A N/A
2002-07-31,1083000,1540060,#N/A N/A,120.2964,#N/A N/A
2002-08-01,1045660,1487210,#N/A N/A,120.469,#N/A N/A
2002-08-02,1023700,1455980,#N/A N/A,120.7969,#N/A N/A
2002-08-05,999642.0302,1421820,#N/A N/A,122.0807,#N/A N/A
2002-08-06,1039430,1478410,#N/A N/A,121.8387,#N/A N/A
2002-08-07,1056070,1502350,#N/A N/A,122.0765,#N/A N/A
2002-08-08,1092890,1554760,#N/A N/A,122.1824,#N/A N/A
2002-08-09,1092180,1554120,#N/A N/A,122.2027,#N/A N/A
2002-08-12,1081850,1539450,#N/A N/A,122.3914,#N/A N/A
2002-08-13,1061060,1510030,#N/A N/A,122.4835,#N/A N/A
2002-08-14,1088380,1549250,#N/A N/A,122.5895,#N/A N/A
2002-08-15,1102820,1569980,#N/A N/A,122.6097,#N/A N/A
2002-08-16,1104780,1572950,#N/A N/A,122.5436,#N/A N/A
2002-08-19,1135450,1616640,#N/A N/A,122.7758,#N/A N/A
2002-08-20,1119290,1593640,#N/A N/A,122.6888,#N/A N/A
2002-08-21,1133070,1613400,#N/A N/A,122.306,#N/A N/A
2002-08-22,1147060,1633370,#N/A N/A,122.3265,#N/A N/A
2002-08-23,1128570,1607070,#N/A N/A,122.0946,#N/A N/A
2002-08-26,1137540,1619850,#N/A N/A,121.6664,#N/A N/A
2002-08-27,1118520,1592780,#N/A N/A,121.6165,#N/A N/A
2002-08-28,1099150,1565460,#N/A N/A,121.6507,#N/A N/A
2002-08-29,1100900,1568090,#N/A N/A,121.8407,#N/A N/A
2002-08-30,1101580,1569090,#N/A N/A,122.5409,#N/A N/A
2002-09-02,1101580,1569090,#N/A N/A,122.4437,#N/A N/A
2002-09-03,1052740,1499560,#N/A N/A,122.7937,#N/A N/A
2002-09-04,1067170,1520630,#N/A N/A,123.44,#N/A N/A
2002-09-05,1047510,1492680,#N/A N/A,123.6848,#N/A N/A
2002-09-06,1069570,1524200,#N/A N/A,123.8004,#N/A N/A
2002-09-09,1079490,1538360,#N/A N/A,123.7891,#N/A N/A
2002-09-10,1086490,1548350,#N/A N/A,123.3049,#N/A N/A
2002-09-11,1095880,1561980,#N/A N/A,122.6742,#N/A N/A
2002-09-12,1066060,1519830,#N/A N/A,122.865,#N/A N/A
2002-09-13,1072660,1529260,#N/A N/A,123.497,#N/A N/A
2002-09-16,1087140,1549950,#N/A N/A,123.4804,#N/A N/A
2002-09-17,1061760,1513770,#N/A N/A,122.5504,#N/A N/A
2002-09-18,1051610,1499420,#N/A N/A,123.4233,#N/A N/A
